order_detail_id,order_date,product_id,customer_id,territory_id,sales_order_number,sales_order_line_number,quantity,unitprice_rupiah,totalprice_rupiah,totalcost_rupiah,shippingprice_rupiah,product_name,model_name,color,size_range,sub_category,category,customer_name,gender,maritalstatus,birthdate,customer_city,customer_country,origin_region,origin_country,origin_groups
SO63599-4,2019-02-05,477,15349.0,4,SO63599,4,1,69860.0,69860.0,26128.0,1747.0,Water Bottle - 30 oz.,Water Bottle,NA,NA,Bottles and Cages,Accessories,Stephanie Gonzalez,F,M,1972-11-10,Torrance,United States,Southwest,United States,North America
SO63600-5,2019-02-05,237,15059.0,10,SO63600,5,1,699860.0,699860.0,538892.0,17497.0,"Long-Sleeve Logo Jersey, XL",Long-Sleeve Logo Jersey,Multi,XL,Jerseys,Clothing,Lisa Zhu,F,M,1979-09-14,Woolston,United Kingdom,United Kingdom,United Kingdom,Europe
SO63600-4,2019-02-05,222,15059.0,10,SO63600,4,1,489860.0,489860.0,183208.0,12247.0,"Sport-100 Helmet, Blue",Sport-100,Blue,NA,Helmets,Accessories,Lisa Zhu,F,M,1979-09-14,Woolston,United Kingdom,United Kingdom,United Kingdom,Europe
SO63600-3,2019-02-05,477,15059.0,10,SO63600,3,1,69860.0,69860.0,26128.0,1747.0,Water Bottle - 30 oz.,Water Bottle,NA,NA,Bottles and Cages,Accessories,Lisa Zhu,F,M,1979-09-14,Woolston,United Kingdom,United Kingdom,United Kingdom,Europe
SO63600-2,2019-02-05,479,15059.0,10,SO63600,2,1,125860.0,125860.0,47072.0,3147.0,Road Bottle Cage,Road Bottle Cage,NA,NA,Bottles and Cages,Accessories,Lisa Zhu,F,M,1979-09-14,Woolston,United Kingdom,United Kingdom,United Kingdom,Europe
SO63600-1,2019-02-05,571,15059.0,10,SO63600,1,1,10392900.0,10392900.0,6460227.0,259823.0,"Touring-3000 Yellow, 58",Touring-3000,Yellow,54-58 CM,Touring Bikes,Bikes,Lisa Zhu,F,M,1979-09-14,Woolston,United Kingdom,United Kingdom,United Kingdom,Europe
SO63601-2,2019-02-05,479,14195.0,10,SO63601,2,1,125860.0,125860.0,47072.0,3147.0,Road Bottle Cage,Road Bottle Cage,NA,NA,Bottles and Cages,Accessories,Clinton Blanco,M,S,1970-05-04,London,United Kingdom,United Kingdom,United Kingdom,Europe
SO63601-1,2019-02-05,575,14195.0,10,SO63601,1,1,33376980.0,33376980.0,20747131.0,834425.0,"Touring-1000 Blue, 54",Touring-1000,Blue,54-58 CM,Touring Bikes,Bikes,Clinton Blanco,M,S,1970-05-04,London,United Kingdom,United Kingdom,United Kingdom,Europe
SO63602-1,2019-02-05,376,21205.0,9,SO63602,1,1,34206900.0,34206900.0,21769271.0,855173.0,"Road-250 Black, 48",Road-250,Black,48-52 CM,Road Bikes,Bikes,Denise Vance,F,S,1986-03-07,Silverwater,Australia,Australia,Australia,Pacific
SO63603-2,2019-02-05,528,12571.0,9,SO63603,2,1,69860.0,69860.0,26128.0,1747.0,Mountain Tire Tube,Mountain Tire Tube,NA,NA,Tires and Tubes,Accessories,Jennifer Green,F,M,2000-05-19,Coffs Harbour,Australia,Australia,Australia,Pacific
SO63603-3,2019-02-05,535,12571.0,9,SO63603,3,1,349860.0,349860.0,130848.0,8747.0,LL Mountain Tire,LL Mountain Tire,NA,NA,Tires and Tubes,Accessories,Jennifer Green,F,M,2000-05-19,Coffs Harbour,Australia,Australia,Australia,Pacific
SO63603-1,2019-02-05,599,12571.0,9,SO63603,1,1,7559860.0,7559860.0,4124116.0,188997.0,"Mountain-500 Black, 48",Mountain-500,Black,48-52 CM,Mountain Bikes,Bikes,Jennifer Green,F,M,2000-05-19,Coffs Harbour,Australia,Australia,Australia,Pacific
SO63604-1,2019-02-05,361,14214.0,9,SO63604,1,1,32129860.0,32129860.0,17527738.0,803247.0,"Mountain-200 Black, 42",Mountain-200,Black,42-46 CM,Mountain Bikes,Bikes,Robyn Munoz,F,S,1995-06-26,Malabar,Australia,Australia,Australia,Pacific
SO63605-2,2019-02-05,478,14032.0,9,SO63605,2,1,139860.0,139860.0,52308.0,3497.0,Mountain Bottle Cage,Mountain Bottle Cage,NA,NA,Bottles and Cages,Accessories,Arthur Chandra,M,M,1976-01-07,Silverwater,Australia,Australia,Australia,Pacific
SO63605-3,2019-02-05,477,14032.0,9,SO63605,3,1,69860.0,69860.0,26128.0,1747.0,Water Bottle - 30 oz.,Water Bottle,NA,NA,Bottles and Cages,Accessories,Arthur Chandra,M,M,1976-01-07,Silverwater,Australia,Australia,Australia,Pacific
SO63605-4,2019-02-05,225,14032.0,9,SO63605,4,1,125860.0,125860.0,96912.0,3147.0,AWC Logo Cap,Cycling Cap,Multi,NA,Caps,Clothing,Arthur Chandra,M,M,1976-01-07,Silverwater,Australia,Australia,Australia,Pacific
SO63605-5,2019-02-05,228,14032.0,9,SO63605,5,1,699860.0,699860.0,538892.0,17497.0,"Long-Sleeve Logo Jersey, S",Long-Sleeve Logo Jersey,Multi,S,Jerseys,Clothing,Arthur Chandra,M,M,1976-01-07,Silverwater,Australia,Australia,Australia,Pacific
SO63605-1,2019-02-05,361,14032.0,9,SO63605,1,1,32129860.0,32129860.0,17527738.0,803247.0,"Mountain-200 Black, 42",Mountain-200,Black,42-46 CM,Mountain Bikes,Bikes,Arthur Chandra,M,M,1976-01-07,Silverwater,Australia,Australia,Australia,Pacific
SO63606-2,2019-02-05,222,14050.0,9,SO63606,2,1,489860.0,489860.0,183208.0,12247.0,"Sport-100 Helmet, Blue",Sport-100,Blue,NA,Helmets,Accessories,Manuel Lopez,M,S,1986-05-16,Cloverdale,Australia,Australia,Australia,Pacific
SO63606-1,2019-02-05,355,14050.0,9,SO63606,1,1,32479860.0,32479860.0,17718673.0,811997.0,"Mountain-200 Silver, 42",Mountain-200,Silver,42-46 CM,Mountain Bikes,Bikes,Manuel Lopez,M,S,1986-05-16,Cloverdale,Australia,Australia,Australia,Pacific
SO63608-1,2019-02-05,576,26342.0,4,SO63608,1,1,33376980.0,33376980.0,20747131.0,834425.0,"Touring-1000 Blue, 60",Touring-1000,Blue,60-62 CM,Touring Bikes,Bikes,Eduardo Griffin,M,S,1989-08-16,National City,United States,Southwest,United States,North America
SO63608-2,2019-02-05,541,26342.0,4,SO63608,2,1,405860.0,405860.0,151792.0,10147.0,Touring Tire,Touring Tire,NA,NA,Tires and Tubes,Accessories,Eduardo Griffin,M,S,1989-08-16,National City,United States,Southwest,United States,North America
SO63608-3,2019-02-05,530,26342.0,4,SO63608,3,1,69860.0,69860.0,26128.0,1747.0,Touring Tire Tube,Touring Tire Tube,NA,NA,Tires and Tubes,Accessories,Eduardo Griffin,M,S,1989-08-16,National City,United States,Southwest,United States,North America
SO63620-2,2019-02-05,529,23992.0,9,SO63620,2,1,55860.0,55860.0,20892.0,1397.0,Road Tire Tube,Road Tire Tube,NA,NA,Tires and Tubes,Accessories,Bonnie Chande,F,S,2000-05-15,Bendigo,Australia,Australia,Australia,Pacific
SO63620-3,2019-02-05,538,23992.0,9,SO63620,3,1,300860.0,300860.0,112522.0,7522.0,LL Road Tire,LL Road Tire,NA,NA,Tires and Tubes,Accessories,Bonnie Chande,F,S,2000-05-15,Bendigo,Australia,Australia,Australia,Pacific
SO63620-4,2019-02-05,486,23992.0,9,SO63620,4,1,2226000.0,2226000.0,832524.0,55650.0,All-Purpose Bike Stand,All-Purpose Bike Stand,NA,NA,Bike Stands,Accessories,Bonnie Chande,F,S,2000-05-15,Bendigo,Australia,Australia,Australia,Pacific
SO63620-1,2019-02-05,604,23992.0,9,SO63620,1,1,7559860.0,7559860.0,4811094.0,188997.0,"Road-750 Black, 44",Road-750,Black,42-46 CM,Road Bikes,Bikes,Bonnie Chande,F,S,2000-05-15,Bendigo,Australia,Australia,Australia,Pacific
SO63628-1,2019-02-06,225,18194.0,9,SO63628,1,1,125860.0,125860.0,96912.0,3147.0,AWC Logo Cap,Cycling Cap,Multi,NA,Caps,Clothing,Yolanda Kumar,F,M,1994-09-12,Perth,Australia,Australia,Australia,Pacific
SO63629-2,2019-02-06,234,14524.0,7,SO63629,2,1,699860.0,699860.0,538892.0,17497.0,"Long-Sleeve Logo Jersey, L",Long-Sleeve Logo Jersey,Multi,L,Jerseys,Clothing,Carla Prasad,F,M,1998-05-19,Morangis,France,France,France,Europe
SO63629-1,2019-02-06,590,14524.0,7,SO63629,1,1,10772860.0,10772860.0,5876898.0,269322.0,"Mountain-400-W Silver, 46",Mountain-400-W,Silver,42-46 CM,Mountain Bikes,Bikes,Carla Prasad,F,M,1998-05-19,Morangis,France,France,France,Europe
SO63630-3,2019-02-06,471,17937.0,10,SO63630,3,1,889000.0,889000.0,332486.0,22225.0,"Classic Vest, S",Classic Vest,Blue,S,Vests,Clothing,Heidi Kapoor,F,M,1980-11-18,Runcorn,United Kingdom,United Kingdom,United Kingdom,Europe
SO63630-2,2019-02-06,485,17937.0,10,SO63630,2,1,307720.0,307720.0,115087.0,7693.0,Fender Set - Mountain,Fender Set - Mountain,NA,NA,Fenders,Accessories,Heidi Kapoor,F,M,1980-11-18,Runcorn,United Kingdom,United Kingdom,United Kingdom,Europe
SO63630-1,2019-02-06,600,17937.0,10,SO63630,1,1,7559860.0,7559860.0,4124116.0,188997.0,"Mountain-500 Black, 52",Mountain-500,Black,48-52 CM,Mountain Bikes,Bikes,Heidi Kapoor,F,M,1980-11-18,Runcorn,United Kingdom,United Kingdom,United Kingdom,Europe
SO63631-2,2019-02-06,217,16594.0,10,SO63631,2,1,489860.0,489860.0,183208.0,12247.0,"Sport-100 Helmet, Black",Sport-100,Black,NA,Helmets,Accessories,Andrew Jones,M,M,1972-03-04,Peterborough,United Kingdom,United Kingdom,United Kingdom,Europe
SO63631-1,2019-02-06,353,16594.0,10,SO63631,1,1,32479860.0,32479860.0,17718673.0,811997.0,"Mountain-200 Silver, 38",Mountain-200,Silver,38-40 CM,Mountain Bikes,Bikes,Andrew Jones,M,M,1972-03-04,Peterborough,United Kingdom,United Kingdom,United Kingdom,Europe
SO63632-1,2019-02-06,489,11500.0,6,SO63632,1,1,755860.0,755860.0,582012.0,18897.0,"Short-Sleeve Classic Jersey, M",Short-Sleeve Classic Jersey,Yellow,M,Jerseys,Clothing,Sarah Simmons,F,S,1994-09-18,Langley,Canada,Canada,Canada,North America
SO63634-2,2019-02-06,539,11331.0,6,SO63634,2,1,349860.0,349860.0,130848.0,8747.0,ML Road Tire,ML Road Tire,NA,NA,Tires and Tubes,Accessories,Samantha Jenkins,F,M,1988-07-06,Shawnee,Canada,Canada,Canada,North America
SO63634-1,2019-02-06,529,11331.0,6,SO63634,1,1,55860.0,55860.0,20892.0,1397.0,Road Tire Tube,Road Tire Tube,NA,NA,Tires and Tubes,Accessories,Samantha Jenkins,F,M,1988-07-06,Shawnee,Canada,Canada,Canada,North America
SO63636-2,2019-02-06,538,11091.0,6,SO63636,2,1,300860.0,300860.0,112522.0,7522.0,LL Road Tire,LL Road Tire,NA,NA,Tires and Tubes,Accessories,Dalton Perez,M,M,1977-04-04,Haney,Canada,Canada,Canada,North America
SO63636-1,2019-02-06,529,11091.0,6,SO63636,1,1,55860.0,55860.0,20892.0,1397.0,Road Tire Tube,Road Tire Tube,NA,NA,Tires and Tubes,Accessories,Dalton Perez,M,M,1977-04-04,Haney,Canada,Canada,Canada,North America
SO63638-2,2019-02-06,528,14091.0,6,SO63638,2,1,69860.0,69860.0,26128.0,1747.0,Mountain Tire Tube,Mountain Tire Tube,NA,NA,Tires and Tubes,Accessories,Logan Thomas,M,S,1997-08-13,N. Vancouver,Canada,Canada,Canada,North America
SO63638-3,2019-02-06,214,14091.0,6,SO63638,3,1,489860.0,489860.0,183208.0,12247.0,"Sport-100 Helmet, Red",Sport-100,Red,NA,Helmets,Accessories,Logan Thomas,M,S,1997-08-13,N. Vancouver,Canada,Canada,Canada,North America
SO63638-1,2019-02-06,535,14091.0,6,SO63638,1,1,349860.0,349860.0,130848.0,8747.0,LL Mountain Tire,LL Mountain Tire,NA,NA,Tires and Tubes,Accessories,Logan Thomas,M,S,1997-08-13,N. Vancouver,Canada,Canada,Canada,North America
SO63662-1,2019-02-06,528,11164.0,4,SO63662,1,1,69860.0,69860.0,26128.0,1747.0,Mountain Tire Tube,Mountain Tire Tube,NA,NA,Tires and Tubes,Accessories,Devin Brooks,M,S,1994-05-05,Torrance,United States,Southwest,United States,North America
SO63662-2,2019-02-06,537,11164.0,4,SO63662,2,1,490000.0,490000.0,183260.0,12250.0,HL Mountain Tire,HL Mountain Tire,NA,NA,Tires and Tubes,Accessories,Devin Brooks,M,S,1994-05-05,Torrance,United States,Southwest,United States,North America
SO63662-3,2019-02-06,472,11164.0,4,SO63662,3,1,889000.0,889000.0,332486.0,22225.0,"Classic Vest, M",Classic Vest,Blue,M,Vests,Clothing,Devin Brooks,M,S,1994-05-05,Torrance,United States,Southwest,United States,North America
SO63662-4,2019-02-06,214,11164.0,4,SO63662,4,1,489860.0,489860.0,183208.0,12247.0,"Sport-100 Helmet, Red",Sport-100,Red,NA,Helmets,Accessories,Devin Brooks,M,S,1994-05-05,Torrance,United States,Southwest,United States,North America
SO63663-1,2019-02-06,528,11163.0,4,SO63663,1,1,69860.0,69860.0,26128.0,1747.0,Mountain Tire Tube,Mountain Tire Tube,NA,NA,Tires and Tubes,Accessories,Gabriel Wang,M,M,1994-12-20,Spring Valley,United States,Southwest,United States,North America
SO63663-2,2019-02-06,537,11163.0,4,SO63663,2,1,490000.0,490000.0,183260.0,12250.0,HL Mountain Tire,HL Mountain Tire,NA,NA,Tires and Tubes,Accessories,Gabriel Wang,M,M,1994-12-20,Spring Valley,United States,Southwest,United States,North America
SO63663-3,2019-02-06,480,11163.0,4,SO63663,3,1,32060.0,32060.0,11991.0,802.0,Patch Kit/8 Patches,Patch kit,NA,NA,Tires and Tubes,Accessories,Gabriel Wang,M,M,1994-12-20,Spring Valley,United States,Southwest,United States,North America
SO63666-1,2019-02-06,590,14653.0,4,SO63666,1,1,10772860.0,10772860.0,5876898.0,269322.0,"Mountain-400-W Silver, 46",Mountain-400-W,Silver,42-46 CM,Mountain Bikes,Bikes,Troy Fernandez,M,M,1979-01-07,Concord,United States,Southwest,United States,North America
SO63666-2,2019-02-06,474,14653.0,4,SO63666,2,1,979860.0,979860.0,366468.0,24497.0,"Women's Mountain Shorts, S",Women's Mountain Shorts,Black,S,Shorts,Clothing,Troy Fernandez,M,M,1979-01-07,Concord,United States,Southwest,United States,North America
SO63666-3,2019-02-06,225,14653.0,4,SO63666,3,1,125860.0,125860.0,96912.0,3147.0,AWC Logo Cap,Cycling Cap,Multi,NA,Caps,Clothing,Troy Fernandez,M,M,1979-01-07,Concord,United States,Southwest,United States,North America
SO63667-2,2019-02-06,480,12777.0,1,SO63667,2,1,32060.0,32060.0,11991.0,802.0,Patch Kit/8 Patches,Patch kit,NA,NA,Tires and Tubes,Accessories,Joseph Anderson,M,M,1976-05-22,Lynnwood,United States,Northwest,United States,North America
SO63667-1,2019-02-06,357,12777.0,1,SO63667,1,1,32479860.0,32479860.0,17718673.0,811997.0,"Mountain-200 Silver, 46",Mountain-200,Silver,42-46 CM,Mountain Bikes,Bikes,Joseph Anderson,M,M,1976-05-22,Lynnwood,United States,Northwest,United States,North America
SO63668-2,2019-02-06,487,16103.0,6,SO63668,2,1,769860.0,769860.0,287928.0,19247.0,Hydration Pack - 70 oz.,Hydration Pack,Silver,70,Hydration Packs,Accessories,Haley Hill,F,S,1985-10-11,Royal Oak,Canada,Canada,Canada,North America
SO63668-1,2019-02-06,361,16103.0,6,SO63668,1,1,32129860.0,32129860.0,17527738.0,803247.0,"Mountain-200 Black, 42",Mountain-200,Black,42-46 CM,Mountain Bikes,Bikes,Haley Hill,F,S,1985-10-11,Royal Oak,Canada,Canada,Canada,North America
SO63669-1,2019-02-06,361,12756.0,4,SO63669,1,1,32129860.0,32129860.0,17527738.0,803247.0,"Mountain-200 Black, 42",Mountain-200,Black,42-46 CM,Mountain Bikes,Bikes,Antonio Butler,M,S,1995-06-26,Beverly Hills,United States,Southwest,United States,North America
SO63669-2,2019-02-06,222,12756.0,4,SO63669,2,1,489860.0,489860.0,183208.0,12247.0,"Sport-100 Helmet, Blue",Sport-100,Blue,NA,Helmets,Accessories,Antonio Butler,M,S,1995-06-26,Beverly Hills,United States,Southwest,United States,North America
SO63670-2,2019-02-06,222,12492.0,10,SO63670,2,1,489860.0,489860.0,183208.0,12247.0,"Sport-100 Helmet, Blue",Sport-100,Blue,NA,Helmets,Accessories,Brittany Price,F,S,1986-09-04,Stoke-on-Trent,United Kingdom,United Kingdom,United Kingdom,Europe
SO63670-1,2019-02-06,586,12492.0,10,SO63670,1,1,10392900.0,10392900.0,6460227.0,259823.0,"Touring-3000 Blue, 50",Touring-3000,Blue,48-52 CM,Touring Bikes,Bikes,Brittany Price,F,S,1986-09-04,Stoke-on-Trent,United Kingdom,United Kingdom,United Kingdom,Europe
SO63671-2,2019-02-06,217,15077.0,10,SO63671,2,1,489860.0,489860.0,183208.0,12247.0,"Sport-100 Helmet, Black",Sport-100,Black,NA,Helmets,Accessories,Dominique Lopez,F,M,1989-05-16,York,United Kingdom,United Kingdom,United Kingdom,Europe
SO63671-1,2019-02-06,572,15077.0,10,SO63671,1,1,10392900.0,10392900.0,6460227.0,259823.0,"Touring-3000 Yellow, 62",Touring-3000,Yellow,60-62 CM,Touring Bikes,Bikes,Dominique Lopez,F,M,1989-05-16,York,United Kingdom,United Kingdom,United Kingdom,Europe
SO63672-1,2019-02-06,581,23648.0,9,SO63672,1,1,23813860.0,23813860.0,15155140.0,595347.0,"Road-350-W Yellow, 42",Road-350-W,Yellow,42-46 CM,Road Bikes,Bikes,Karla Chander,F,S,1994-07-28,Gold Coast,Australia,Australia,Australia,Pacific
SO63673-1,2019-02-06,581,21180.0,9,SO63673,1,1,23813860.0,23813860.0,15155140.0,595347.0,"Road-350-W Yellow, 42",Road-350-W,Yellow,42-46 CM,Road Bikes,Bikes,Katherine Flores,F,S,1985-03-24,Sunbury,Australia,Australia,Australia,Pacific
SO63674-2,2019-02-06,489,25946.0,9,SO63674,2,1,755860.0,755860.0,582012.0,18897.0,"Short-Sleeve Classic Jersey, M",Short-Sleeve Classic Jersey,Yellow,M,Jerseys,Clothing,Britta Simon,F,M,1973-03-23,Wollongong,Australia,Australia,Australia,Pacific
SO63674-1,2019-02-06,386,25946.0,9,SO63674,1,1,15686860.0,15686860.0,9983117.0,392172.0,"Road-550-W Yellow, 42",Road-550-W,Yellow,42-46 CM,Road Bikes,Bikes,Britta Simon,F,M,1973-03-23,Wollongong,Australia,Australia,Australia,Pacific
SO63675-1,2019-02-06,386,25033.0,9,SO63675,1,1,15686860.0,15686860.0,9983117.0,392172.0,"Road-550-W Yellow, 42",Road-550-W,Yellow,42-46 CM,Road Bikes,Bikes,Omar Zhu,M,S,1974-11-12,Malabar,Australia,Australia,Australia,Pacific
SO63676-2,2019-02-06,217,17904.0,9,SO63676,2,1,489860.0,489860.0,183208.0,12247.0,"Sport-100 Helmet, Black",Sport-100,Black,NA,Helmets,Accessories,Gina Torres,F,S,2000-04-15,Sunbury,Australia,Australia,Australia,Pacific
SO63676-1,2019-02-06,390,17904.0,9,SO63676,1,1,15686860.0,15686860.0,9983117.0,392172.0,"Road-550-W Yellow, 48",Road-550-W,Yellow,48-52 CM,Road Bikes,Bikes,Gina Torres,F,S,2000-04-15,Sunbury,Australia,Australia,Australia,Pacific
SO63677-2,2019-02-06,488,25272.0,9,SO63677,2,1,755860.0,755860.0,582012.0,18897.0,"Short-Sleeve Classic Jersey, S",Short-Sleeve Classic Jersey,Yellow,S,Jerseys,Clothing,Edwin Xu,M,S,1963-03-22,Springwood,Australia,Australia,Australia,Pacific
SO63677-1,2019-02-06,388,25272.0,9,SO63677,1,1,15686860.0,15686860.0,9983117.0,392172.0,"Road-550-W Yellow, 44",Road-550-W,Yellow,42-46 CM,Road Bikes,Bikes,Edwin Xu,M,S,1963-03-22,Springwood,Australia,Australia,Australia,Pacific
SO63678-2,2019-02-06,214,20628.0,9,SO63678,2,1,489860.0,489860.0,183208.0,12247.0,"Sport-100 Helmet, Red",Sport-100,Red,NA,Helmets,Accessories,Rodney Gutierrez,M,S,1990-11-25,North Sydney,Australia,Australia,Australia,Pacific
SO63678-1,2019-02-06,372,20628.0,9,SO63678,1,1,34206900.0,34206900.0,21769271.0,855173.0,"Road-250 Red, 58",Road-250,Red,54-58 CM,Road Bikes,Bikes,Rodney Gutierrez,M,S,1990-11-25,North Sydney,Australia,Australia,Australia,Pacific
SO63679-2,2019-02-06,477,14211.0,9,SO63679,2,1,69860.0,69860.0,26128.0,1747.0,Water Bottle - 30 oz.,Water Bottle,NA,NA,Bottles and Cages,Accessories,Emma Bradley,F,S,1995-03-15,Gold Coast,Australia,Australia,Australia,Pacific
SO63679-3,2019-02-06,478,14211.0,9,SO63679,3,1,139860.0,139860.0,52308.0,3497.0,Mountain Bottle Cage,Mountain Bottle Cage,NA,NA,Bottles and Cages,Accessories,Emma Bradley,F,S,1995-03-15,Gold Coast,Australia,Australia,Australia,Pacific
SO63679-4,2019-02-06,487,14211.0,9,SO63679,4,1,769860.0,769860.0,287928.0,19247.0,Hydration Pack - 70 oz.,Hydration Pack,Silver,70,Hydration Packs,Accessories,Emma Bradley,F,S,1995-03-15,Gold Coast,Australia,Australia,Australia,Pacific
SO63679-1,2019-02-06,357,14211.0,9,SO63679,1,1,32479860.0,32479860.0,17718673.0,811997.0,"Mountain-200 Silver, 46",Mountain-200,Silver,42-46 CM,Mountain Bikes,Bikes,Emma Bradley,F,S,1995-03-15,Gold Coast,Australia,Australia,Australia,Pacific
SO63681-2,2019-02-06,479,13460.0,6,SO63681,2,1,125860.0,125860.0,47072.0,3147.0,Road Bottle Cage,Road Bottle Cage,NA,NA,Bottles and Cages,Accessories,Jasmine Walker,F,S,1974-09-21,Newton,Canada,Canada,Canada,North America
SO63681-3,2019-02-06,477,13460.0,6,SO63681,3,1,69860.0,69860.0,26128.0,1747.0,Water Bottle - 30 oz.,Water Bottle,NA,NA,Bottles and Cages,Accessories,Jasmine Walker,F,S,1974-09-21,Newton,Canada,Canada,Canada,North America
SO63681-1,2019-02-06,562,13460.0,6,SO63681,1,1,33376980.0,33376980.0,20747131.0,834425.0,"Touring-1000 Yellow, 50",Touring-1000,Yellow,48-52 CM,Touring Bikes,Bikes,Jasmine Walker,F,S,1974-09-21,Newton,Canada,Canada,Canada,North America
SO63682-4,2019-02-06,225,26487.0,1,SO63682,4,1,125860.0,125860.0,96912.0,3147.0,AWC Logo Cap,Cycling Cap,Multi,NA,Caps,Clothing,Vincent Ma,M,S,1966-04-18,Beaverton,United States,Northwest,United States,North America
SO63682-3,2019-02-06,477,26487.0,1,SO63682,3,1,69860.0,69860.0,26128.0,1747.0,Water Bottle - 30 oz.,Water Bottle,NA,NA,Bottles and Cages,Accessories,Vincent Ma,M,S,1966-04-18,Beaverton,United States,Northwest,United States,North America
SO63682-2,2019-02-06,479,26487.0,1,SO63682,2,1,125860.0,125860.0,47072.0,3147.0,Road Bottle Cage,Road Bottle Cage,NA,NA,Bottles and Cages,Accessories,Vincent Ma,M,S,1966-04-18,Beaverton,United States,Northwest,United States,North America
SO63682-1,2019-02-06,576,26487.0,1,SO63682,1,1,33376980.0,33376980.0,20747131.0,834425.0,"Touring-1000 Blue, 60",Touring-1000,Blue,60-62 CM,Touring Bikes,Bikes,Vincent Ma,M,S,1966-04-18,Beaverton,United States,Northwest,United States,North America
SO63683-4,2019-02-06,479,26292.0,1,SO63683,4,1,125860.0,125860.0,47072.0,3147.0,Road Bottle Cage,Road Bottle Cage,NA,NA,Bottles and Cages,Accessories,Marty Simpson,F,M,1991-08-26,Bellingham,United States,Northwest,United States,North America
SO63683-3,2019-02-06,225,26292.0,1,SO63683,3,1,125860.0,125860.0,96912.0,3147.0,AWC Logo Cap,Cycling Cap,Multi,NA,Caps,Clothing,Marty Simpson,F,M,1991-08-26,Bellingham,United States,Northwest,United States,North America
SO63683-2,2019-02-06,477,26292.0,1,SO63683,2,1,69860.0,69860.0,26128.0,1747.0,Water Bottle - 30 oz.,Water Bottle,NA,NA,Bottles and Cages,Accessories,Marty Simpson,F,M,1991-08-26,Bellingham,United States,Northwest,United States,North America
SO63683-1,2019-02-06,561,26292.0,1,SO63683,1,1,33376980.0,33376980.0,20747131.0,834425.0,"Touring-1000 Yellow, 46",Touring-1000,Yellow,42-46 CM,Touring Bikes,Bikes,Marty Simpson,F,M,1991-08-26,Bellingham,United States,Northwest,United States,North America
SO63684-1,2019-02-06,563,26328.0,4,SO63684,1,1,33376980.0,33376980.0,20747131.0,834425.0,"Touring-1000 Yellow, 54",Touring-1000,Yellow,54-58 CM,Touring Bikes,Bikes,Edward Anderson,M,S,1990-04-08,Redwood City,United States,Southwest,United States,North America
SO63684-2,2019-02-06,214,26328.0,4,SO63684,2,1,489860.0,489860.0,183208.0,12247.0,"Sport-100 Helmet, Red",Sport-100,Red,NA,Helmets,Accessories,Edward Anderson,M,S,1990-04-08,Redwood City,United States,Southwest,United States,North America
SO63684-3,2019-02-06,234,26328.0,4,SO63684,3,1,699860.0,699860.0,538892.0,17497.0,"Long-Sleeve Logo Jersey, L",Long-Sleeve Logo Jersey,Multi,L,Jerseys,Clothing,Edward Anderson,M,S,1990-04-08,Redwood City,United States,Southwest,United States,North America
